id,news,url,label
97,ထိုင်းနိုင်ငံ 'ကျောင်းကားမီးလောင်မှုရဲ့ နောက်ဆုံးအချိန်' ဆိုပြီး ဆက်စပ်မှုမရှိတဲ့ ဗီဒီယိုတစ်ခု မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36J84G9,Fake
98,တိုင်ဖွန်းယာဂီ တိုက်ခတ်ပြီးနောက် ဉာဏ်ရည်တုနည်းပညာ (AI) နဲ့ ဖန်တီးထားတဲ့ သစ်ပင်ပေါ်ကဆင်ပုံတွေပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36H4824,Fake
99,အင်အားပြင်းမုန်တိုင်းကြောင့် ပျက်စီးသွားတဲ့ ဖိလစ်ပိုင်မြို့ရဲ့ ဓာတ်ပုံဖြစ်ပြီး 'တိုင်ဖွန်းယာဂီတိုက်ခတ်ပြီးနောက် ဗီယက်နမ်ကပုံ' မဟုတ်,https://factcheckmyanmar.afp.com/doc.afp.com.36GG8R2,Fake
100,၂၀၂၄ တိုင်ဖွန်းယာဂီတိုက်ခတ်မှုကဆိုပြီး ဆယ်စုနှစ် တစ်ခုကျော်က ဓာတ်ပုံဟောင်းတွေ ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36G76G7,Fake
101,ရခိုင်ပြည်နယ်တိုက်ပွဲတွေကဆိုပြီး မလေးရှားရေတပ်သင်္ဘော နစ်မြုပ်မှုဓာတ်ပုံ မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36FM76U,Fake
102,အာရှပထမဆုံး ဗီဇပြောင်း mpox ရောဂါပိုးကူးစက်ခံရသူဆိုပြီး အမေရိကန်က လူနာတစ်ယောက်ရဲ့ ဓာတ်ပုံဟောင်းတွေ မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36FE9LX,Fake
103,သြဂုတ်လအတွင်း တိုက်ခိုက်ခံရတဲ့ Sounion ရေနံတင်သင်္ဘောဆိုပြီး အခြားရေနံတင်သင်္ဘောပုံအဟောင်းတွေပျံနှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36F46E3,Fake
104,ဖားကန့်မှာပစ်ချခံရတဲ့ မြန်မာစစ်တပ် ရဟတ်ယာဉ်'လို့ ပြောဆိုထားတဲ့ တူရကီနိုင်ငံက ဗီဒီယိုအဟောင်း မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36EZ6DB,Fake
105,မြန်မာနိုင်ငံက PDF တွေဆိုပြီး အင်ဒိုနီးရှားစစ်သားတွေ မိုးရေထဲကခုန်နေတဲ့ ဗီဒီယို မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36ET4UG,Fake
106,နှစ်သစ်ကူးနေ့ ဂျပန်ငလျင် ဗီဒီယိုဟောင်းကို ၂၀၂၄ ဩဂုတ်လ ငလျင်အဖြစ် မှားယွင်း မျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.36EG3GR,Fake
107,ဘင်္ဂလားဒေ့ရှ်မှာ ဟိန္ဒူဘုရားကျောင်း မီးရှို့ခံရတယ်ဆိုပြီး ဆန္ဒပြပွဲအတွင်း မီးလောင်ခဲ့တဲ့ စားသောက်ဆိုင်ဗီဒီယိုကို မှားယွင်းမျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.36EJ3WP,Fake
108,နိုင်ဂျီးရီးယားနိုင်ငံသားတွေရဲ့ ဆန်အိတ်သယ်ယူနေတဲ့ ဗီဒီယိုဟာ ၂၀၂၄ ဆန္ဒပြပွဲတွေနဲ့ သက်ဆိုင်မှုမရှိ,https://factcheckmyanmar.afp.com/doc.afp.com.36E79GQ,Fake
109,ဘိုင်ဒန် မဲဆွယ်စည်းရုံးရေးရုတ်သိမ်းပြီးနောက် ကာမလာဟဲရစ်ရဲ့ ရွေးကောက်ပွဲဝင်ရောက်ခွင့်ကို မေးခွန်းထုတ်တဲ့ မှားယွင်းပြောဆိုမှုတွေ ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36DX3RJ,Fake
110,Samsung က ၂၀၂၄ ပါရီအိုလံပစ်အတွက် ငွေကြေးထောက်ပံ့မှုကို ရုတ်သိမ်းခြင်းမရှိ,https://factcheckmyanmar.afp.com/doc.afp.com.36BP62F,Fake
111,လောက်ကိုင်မြို့ဗုံးကြဲခံရမှုကဆိုပြီး ထိုင်ဝမ်စက်ရုံမီးလောင်ကျွမ်းမှုဗီဒီယို မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36BA3GX,Fake
112,နာနတ်သီးပြုတ်ရည်သောက်ပြီး ကျောက်ကပ်ရောဂါကို ကုသပျောက်ကင်းနိုင်တယ်ဆိုတဲ့ အထောက်အထားမရှိဘူးလို့ ကျွမ်းကျင်သူတွေဆို,https://factcheckmyanmar.afp.com/doc.afp.com.368N9UT,Fake
113,ကွန်မြူနစ်ပါတီအစည်းအဝေးမှာ တရုတ်သမ္မတ ရှီကျင့်ဖျင် လေဖြတ်ခဲ့တယ်ဆိုတဲ့ ဓာတ်ပုံမှား ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.366F8RP,Fake
114,လုပ်ကြံခံရမှုဖြစ်စဥ်အတွင်း Donald Trump အနောက်ကအမျိုးသမီးဟာ FBI အရာရှိတစ်ဦးဖြစ်တယ်ဆိုတဲ့ မှားယွင်းပြောဆိုမှု ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.364X3BT,Fake
115,မြစ်ကြီးနားမြို့ရေကြီးနေတဲ့မြင်ကွင်း'ဆိုပြီး ဘရာဇီးရေကြီးမှုကဗီဒီယို မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.364428T,Fake
116,AI နဲ့ဖန်တီးထားတဲ့ 'ပန်းရောင်လင်းပိုင်ပုံ' ကို Facebook အသုံးပြုသူတွေ လွဲမှားယုံကြည်,https://factcheckmyanmar.afp.com/doc.afp.com.363L838,Fake
117,ရေနစ်မြုပ်မှုကနေ ကယ်ဆယ်ထားတဲ့ ခွေးတွေရဲ့ ဓာတ်ပုံတွေဟာ မြန်မာနိုင်ငံက မဟုတ်,https://factcheckmyanmar.afp.com/doc.afp.com.363R4MW,Fake
118,ဆီးချိုရောဂါပျောက်ကင်းစေတဲ့ နို့မှုန့်လို့ မှားယွင်းကြော်ငြာမှုနဲ့ လုပ်ကြံဖန်တီးထားတဲ့ သတင်းတွေ ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.34YK9DG,Fake
119,ယူရို ၂၀၂၄ ဘောလုံးပွဲစဥ်မှာ ရိုမေးနီးယားပရိတ်သတ်တွေက 'ပူတင်' နာမည်ကို မကြွေးကြော်ခဲ့,https://factcheckmyanmar.afp.com/doc.afp.com.34Z22HW,Fake
120,မြန်မာနိုင်ငံသားတွေကို မလေးရှားရဲတွေဖမ်းဆီးတဲ့ဗီဒီယိုဆိုပြီး အင်ဒိုနီးရှားက မူးယစ်ဆေးဝါးဖမ်းဆီးမှုဗီဒီယို မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.34YJ8RY,Fake
121,ပြုပြင်ဖန်တီးထားတဲ့ မြန်မာ FDA လက်မှတ်နဲ့ တရားမဝင် ကိုယ်အလေးချိန်ကျဆေးကို လိမ်ညာရောင်းချတဲ့ ပို့စ်တွေ အွန်လိုင်းပေါ်ပျံနှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.34YH7XU,Fake
122,အီရန်သမ္မတသေဆုံးစေခဲ့တဲ့ ရဟတ်ယာဉ်ပျက်ကျမှုက ဆိုပြီး ဗီဒီယိုတစ်ခု မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.34VR6NU,Fake
123,ဥာဏ်ရည်တုနည်းပညာ (AI) နဲ့ဖန်တီးထားတဲ့ ရုပ်ပုံတစ်ပုံကို 'မျောက်မျက်နှာအသွင်ရှိတဲ့ မြန်မာနိုင်ငံက ပန်းတစ်မျိုး' ဆိုပြီး မှားယွင်းမျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.34VK9PL,Fake
124,ကွန်ပျူတာနည်းပညာနဲ့ ဖန်တီးထားတဲ့ ဓာတ်ပုံကို နေမုန်တိုင်းကြောင့် နော်ဝေးနိုင်ငံမှာတွေ့မြင်ရတဲ့ ဥတ္တရရောင်ခြည်တွေဆိုပြီး မှားယွင်းမျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.34UN8MZ,Fake
125,ရခိုင်ငှက်ပျောက မြွေပွေးအဆိပ်ကို ပြေစေတယ်ဆိုတဲ့ အထောက်အထားမရှိကြောင်း ကျွမ်းကျင်သူတွေ ပြောဆို,https://factcheckmyanmar.afp.com/doc.afp.com.34UC4VJ,Fake
126,လေယာဥ်တစ်စီးပေါ်က လေလှိုင်းထန်မှုဗီဒီယိုဟောင်းကို ၂၀၂၄ ခုနှစ် မေလ စင်္ကာပူလေကြောင်းလိုင်း ဖြစ်စဥ်အဖြစ် မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.34TN8VJ,Fake
127,အီရန်သမ္မတသေဆုံးခဲ့တဲ့ ရဟတ်ယာဥ်ပျက်ကျမှုကဆိုပြီး ဓာတ်ပုံဟောင်းတွေမှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.34TD9ZF,Fake
128,ဘရာဇီးလူနေရပ်ကွက်တစ်ခုက 'နောက်ဆုံး သစ်ပင်' ဒီဂျစ်တယ်အနုပညာဖန်တီးမှုကို အစစ်အမှန်ဆိုပြီး မှားယွင်းမျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.34RM99L,Fake
129,ရာသီဥတုပူပြင်းချိန် ရေခဲရေသောက်ခြင်းက ဦးနှောက်သွေးကြောပေါက်စေနိုင်တယ်ဆိုတဲ့ မှားယွင်းပြောဆိုမှု ကျွမ်းကျင်သူတွေငြင်းဆို,https://factcheckmyanmar.afp.com/doc.afp.com.34R76K9,Fake
130,၂၀၂၄ ခုနှစ် မြောက်အမေရိက နေကြတ်မှုဆိုပြီး ဗီဒီယိုဟောင်းတစ်ခု မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.34QZ4ZV,Fake
131,အီရန်ခေါင်းဆောင်ကို ဂုဏ်ပြုထားတဲ့ Forbes မဂ္ဂဇင်းမျက်နှာဖုံးပုံအတု ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.34QP39X,Fake
132,၂၀၁၉ ခုနှစ် ချီလီနိုင်ငံ နေကြတ်မှုဗီဒီယိုအဟောင်းကို ၂၀၂၄ ခုနှစ် နေကြတ်ခြင်းအဖြစ် မှားယွင်း မျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.34Q89YE,Fake
133,ဒရုန်းတစ်စင်း ဓာတ်ကြိုးတွေမှာချိတ်မိနေတဲ့ ဗီဒီယိုဟောင်းကို အီရန် - အစ္စရေး တိုက်ခိုက်မှုကဆိုပြီး မှားယွင်းပြောဆို,https://factcheckmyanmar.afp.com/doc.afp.com.34Q72QH,Fake
134,ချီလီနိုင်ငံ တောမီးလောင်ကျွမ်းမှုဗီဒီယိုကို အီရန် - အစ္စရေး တိုက်ခိုက်မှုအဖြစ် မှားယွင်း မျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.34Q43LE,Fake
