id,news,url,label,source_domain
73,၂၀၂၃ ခုနှစ်မှာ PDF တွေပစ်ချတဲ့ စစ်ရဟတ်ယာဉ်ဆိုပြီး ဓာတ်ပုံဟောင်း မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.338X3NR,1,factcheckmyanmar.afp.com
74,"အိုးတိန်တွင်း စာသင်ကျောင်းမှာ AA, CNA/CNF, NUG, PDF များ အစည်းအဝေး လုပ်နေချိန် ပေါက်ကွဲမှု ဖြစ်ကာ ရာနဲ့ချီ သေဆုံးကြောင်း သတင်းမှားဖြန့်",https://myanmarfactcheckingnetwork.org/2025/05/17/%e1%80%a1%e1%80%ad%e1%80%af%e1%80%b8%e1%80%90%e1%80%ad%e1%80%94%e1%80%ba%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba%e1%80%b8-%e1%80%85%e1%80%ac%e1%80%9e%e1%80%84%e1%80%ba%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac/,1,myanmarfactcheckingnetwork.org
75,ယက္ကန်းစင်တောင် ပါချုပ်ဆရာတော်ဆေးရုံရှိ PDF စခန်းကို စစ်ကောင်စီ ဗုံးကြဲရှင်းလင်း၊ PDF အများအပြားသေဆုံး ဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/06/23/%e1%80%9a%e1%80%80%e1%80%b9%e1%80%80%e1%80%94%e1%80%ba%e1%80%b8%e1%80%85%e1%80%84%e1%80%ba%e1%80%90%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba-%e1%80%95%e1%80%ab%e1%80%81%e1%80%bb%e1%80%af%e1%80%95%e1%80%ba/,1,myanmarfactcheckingnetwork.org
76,ကျောက်ဖြူတွင် စစ်တပ်ထိုးစစ်ကြောင့် ကျေးရွာ၂ ရွာ လက်လွှတ်ရ၊ ဒေသခံ ၃ ဦးသေဆုံး,https://myanmar-now.org/mm/news/66577/,0,myanmar-now.org
77,ဓာတ်ပုံအက်ဆေး,https://myanmar-now.org/mm/news/category/multimedia/13/,0,myanmar-now.org
78,မြန်မာနိုင်ငံတွင် ပဋိပက္ခနှင့်မလုံခြုံမှုများကြောင့် နေရပ်စွန့်ခွာထွက်ပြေးရသူ ၂ ဒသမ ၇ သန်းကျော်ရှိလာပြီး ၂၀၂၄ ခုနှစ်တွင် မြန်မာနိုင်ငံ၌ လူဦးရေ ၁၈ ဒသမ ၆ သန်းကျော် လူသားချင်းစာနာမှုဆိုင်ရာ အကူအညီများ လိုအပ်နေ,https://news-eleven.com/article/289241,0,news-eleven.com
79,ရုရှားနှင့် အစည်းအဝေးမတိုင်မီ ယူကရိန်းအရေးနှင့်ပတ်သက်ပြီး...,https://news-eleven.com/article/223327,0,news-eleven.com
80,ရန်ကုန်ပျောက်ကျားသပိတ်ဗီဒီယိုဟောင်းတစ်ခုကို ၂၀၂၅ ဆန္ဒပြပွဲကဆိုပြီးမှားယွင်းမျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.68HH3G3,1,factcheckmyanmar.afp.com
81,ရေးမြို့နယ်တွင် ဆိုင်ကယ်စီးနင်းလာသူများထံမှ လူနှစ်ဦးက ဓားပြခြိမ်းခြောက်ကာ ဆိုင်ကယ်လုယက်,https://news-eleven.com/article/300020,0,news-eleven.com
82,ဆူနာမီငလျှင် နောက်ဆက်တွဲလှုပ်နေခြေရှိနေတယ်ဆိုတဲ့သတင်းမှား,https://myanmarfactcheckingnetwork.org/2025/03/28/%e1%80%86%e1%80%b0%e1%80%94%e1%80%ac%e1%80%99%e1%80%ae%e1%80%84%e1%80%9c%e1%80%bb%e1%80%be%e1%80%84%e1%80%ba-%e1%80%94%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%86%e1%80%80%e1%80%ba%e1%80%90%e1%80%bd/,1,myanmarfactcheckingnetwork.org
83,AI ပုံဖြင့် ပေါင်မြို့မှ ၆ ဘာသာဂုဏ်ထူးထွက်သည်ဟု သတင်းမှားဖန်တီး,https://bur.mizzima.com/2025/07/29/63557,1,bur.mizzima.com
84,ထိုင်ဝမ်သမ္မတက ကိုရိုနာဗိုင်းရပ်စ် ကူးစက်မှုနှုန်း...,https://news-eleven.com/article/242501,0,news-eleven.com
85,လစ်ဗျားပဋိပက္ခကြောင့် လူမှောင်ခိုကူးမှု တိုက်ဖျက်ရေး...,https://news-eleven.com/international/7634,0,news-eleven.com
86,လုပ်ကြံခံရမှုဖြစ်စဥ်အတွင်း Donald Trump အနောက်ကအမျိုးသမီးဟာ FBI အရာရှိတစ်ဦးဖြစ်တယ်ဆိုတဲ့ မှားယွင်းပြောဆိုမှု ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.364X3BT,1,factcheckmyanmar.afp.com
87,ရွှေဘိုမြို့အနီး စစ်ကြောင်းထိုးနေသည့် စစ်တပ်က အရပ်သား ၁ ဦးကို သတ်ဖြတ်,https://myanmar-now.org/mm/news/66591/,0,myanmar-now.org
88,Khit Thit သတင်းဌာန၏ ဩဂုတ် ၂၁ ရက် မနက်ပိုင်း ရုပ်သံသတင်းအစီအစဉ်,https://yktnews.com/2025/08/225477/,0,yktnews.com
89,စစ်တပ်က ပြောင်းလဲ ဖွဲ့စည်းလိုက်သည့် “နိုင်ငံတော်လုံခြုံရေးနှင့် အေးချမ်းသာယာရေး ကော်မရှင်”ကို ကနေဒါ၊ အီးယူ၊ ယူကေနှင့် အမေရိကန်တို့က ဒဏ်ခတ်အရေးယူရန် JFM တောင်းဆို,https://yktnews.com/2025/08/225551/,0,yktnews.com
90,လောင်းလုံးမြို့ပေါ်မှာ အရပ်သားပစ်သတ်ခံရတာကို PDF လို့ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2024/11/04/%e1%80%9c%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9c%e1%80%af%e1%80%b6%e1%80%b8%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%95%e1%80%b1%e1%80%ab%e1%80%ba%e1%80%99%e1%80%be%e1%80%ac/,1,myanmarfactcheckingnetwork.org
91,ရန်ကုန် - မော်လမြိုင်ကားလမ်းတွင် Toyota Hiace အမျိုးအစား ခရီးသည်တင်ယာဉ်တစ်စီး မိုင်းဆွဲတိုက်ခိုက်ခံပြီး ယာဉ်မောင်းအပါအဝင် အမျိုးသား နှစ်ဦးသေဆုံးကာ ခရီးသည်ငါးဦး ထိခိုက်ဒဏ်ရာရ,https://news-eleven.com/article/295186,0,news-eleven.com
92,ရှမ်း – ကရင်နီနယ်စပ်တွင် KNDF တပ်ဖွဲ့မှ ငွေစက္ကူအတုများ ဖြန့်‌ဝေနေသည်ဟု စစ်ကောင်စီလော်ဘီတို့ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/05/17/%e1%80%9b%e1%80%be%e1%80%99%e1%80%ba%e1%80%b8-%e1%80%80%e1%80%9b%e1%80%84%e1%80%ba%e1%80%94%e1%80%ae%e1%80%94%e1%80%9a%e1%80%ba%e1%80%85%e1%80%95%e1%80%ba%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-kndf/,1,myanmarfactcheckingnetwork.org
93,ရွှေရောင်းဝယ်ခြင်းဆောင်ရွက်ရန်အတွက် လုပ်ငန်းလိုင်စင်လျှောက်ထားရယူရန်နှင့် သတ်မှတ်ထားသည့် စည်းကမ်းချက်များကို လိုက်နာခြင်းမရှိပါက ဥပဒေနှင့်အညီ အရေးယူခြင်းခံရမည်,https://news-eleven.com/article/296973,0,news-eleven.com
94,ကျောက်မဲ နောင်ပိန်ရွာအနီး တိုက်ပွဲပြင်းထန်နေပြီး စစ်တပ်က ဒရုန်း၊ လက်နက်ကြီးများဖြင့် ဆက် တိုက် ပစ်ခတ်,https://yktnews.com/2025/08/225543/,0,yktnews.com
95,ခိုင်လုံမှုမရှိတဲ့ 'Omicron မျိုးကွဲ ပျံ့ပွားမှု' သတိပေးချက်ကို ကျန်းမာရေးပညာရှင်တွေငြင်းဆို,https://factcheckmyanmar.afp.com/doc.afp.com.36Z86H4,1,factcheckmyanmar.afp.com
96,ထရန့်ကို အာခံသည့်အနေဖြင့် ဗင်နီဇွဲလားပြည်သူများ သေနတ်ပစ်...,https://news-eleven.com/international/7474,0,news-eleven.com
97,စုံစမ်းဖော်ထုတ်ရေးသားမှု,https://myanmar-now.org/mm/news/category/in-depth/investigation/,0,myanmar-now.org
98,အမေရိကန် ဆယ်ကျော်သက်များအကြား Facebook သုံးစွဲမှု...,https://news-eleven.com/international/59179,0,news-eleven.com
99,Denko ဆီဆိုင်ကိုဓါးပြတိုက်ခဲ့တဲ့ အမျိုးသားနှစ်ယောက်ကို PDFတပ်ဖွဲ့ဝင်တွေလို့စစ်ကောင်စီစွပ်စွဲ,https://myanmarfactcheckingnetwork.org/2025/07/30/denko-%e1%80%86%e1%80%ae%e1%80%86%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%80%e1%80%ad%e1%80%af%e1%80%93%e1%80%ab%e1%80%b8%e1%80%95%e1%80%bc%e1%80%90%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba%e1%80%81/,1,myanmarfactcheckingnetwork.org
100,အရပ်သားတွေရှိတဲ့နေရာကိုဗုံးကြဲချခဲ့ပေမယ့် TNLAအကြီးပိုင်းများစွာသေဆုံးလို့စစ်ကောင်စီဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/01/24/%e1%80%a1%e1%80%9b%e1%80%95%e1%80%ba%e1%80%9e%e1%80%ac%e1%80%b8%e1%80%90%e1%80%bd%e1%80%b1%e1%80%9b%e1%80%be%e1%80%ad%e1%80%90%e1%80%b2%e1%80%b7%e1%80%94%e1%80%b1%e1%80%9b%e1%80%ac%e1%80%80%e1%80%ad-2/,1,myanmarfactcheckingnetwork.org
101,PNO ကောက်ခံတဲ့ ထမင်းထုပ်ထဲကို အင်းသားတွေက အဆိပ်ပါထည့်ပို့ပေးနေ ဆိုတဲ့ လူမျိုးရေးအမုန်းတရား ဝါဒဖြန့်ချိမှု,https://myanmarfactcheckingnetwork.org/2025/04/09/pno-%e1%80%80%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%81%e1%80%b6%e1%80%90%e1%80%b2%e1%80%b7-%e1%80%91%e1%80%99%e1%80%84%e1%80%ba%e1%80%b8%e1%80%91%e1%80%af%e1%80%95%e1%80%ba%e1%80%91%e1%80%b2/,1,myanmarfactcheckingnetwork.org
102,တောင်ထူထပ်သည့် ကက်ရှ်မီးယားဒေသ၏ ကျေးရွာတစ်ရွာတွင်...,https://news-eleven.com/article/305320,0,news-eleven.com
103,အခြားလေယာဉ်ပေါ်က ဗီဒီယိုဟောင်းတစ်ခုကို Air India လေယာဥ်ပျက်ကျမှုအဖြစ် မှားယွင်းဖော်ပြ,https://factcheckmyanmar.afp.com/doc.afp.com.634B462,1,factcheckmyanmar.afp.com
104,မော်ချီးဒေသရှိ KNPP တပ်စခန်းကို ဗုံးကြဲတိုက်ခိုက်ရာ တော်လှန်ရေးရဲဘော် ၁၀၀ကျော် ထိခိုက်သေဆုံးဟု စစ်ကောင်စီလော်ဘီများ ဝါဒဖြန့်ချိ,https://myanmarfactcheckingnetwork.org/2025/06/28/%e1%80%99%e1%80%b1%e1%80%ac%e1%80%ba%e1%80%81%e1%80%bb%e1%80%ae%e1%80%b8%e1%80%92%e1%80%b1%e1%80%9e%e1%80%9b%e1%80%be%e1%80%ad-knpp-%e1%80%90%e1%80%95%e1%80%ba%e1%80%85%e1%80%81%e1%80%94%e1%80%ba/,1,myanmarfactcheckingnetwork.org
105,“ကမ်းနီကျေးရွာ ဘုန်းကြီးကျောင်းကို တော်လှန်ရေးတပ်တွေက ရှော့တိုက်ဒုံးဖြင့် ပစ်ခတ်ခဲ့လို့ အရပ်သား‌တွေ ထိခိုက်သေဆုံး ခဲ့တယ်” ဆိုတဲ့ သတင်းမှား,https://myanmarfactcheckingnetwork.org/2025/04/18/%e1%80%80%e1%80%99%e1%80%ba%e1%80%b8%e1%80%94%e1%80%ae%e1%80%80%e1%80%bb%e1%80%b1%e1%80%b8%e1%80%9b%e1%80%bd%e1%80%ac/,1,myanmarfactcheckingnetwork.org
106,အင်ဒိုနီးရှားနှင့် မြန်မာစီးပွားရေးလုပ်ငန်းများ ပူးပေါင်းဆောင်ရွက်မှုမြှင့်တင်ရေး နားလည်မှုစာချွန်လွှာလက်မှတ်ရေးထိုး,https://news-eleven.com/article/253228,0,news-eleven.com
107,“ကမ်းနီကျေးရွာ ဘုန်းကြီးကျောင်းကို တော်လှန်ရေးတပ်တွေက ရှော့တိုက်ဒုံးဖြင့် ပစ်ခတ်ခဲ့လို့ အရပ်သား‌တွေ ထိခိုက်သေဆုံး ခဲ့တယ်” ဆိုတဲ့ သတင်းမှား,https://myanmarfactcheckingnetwork.org/2025/04/18/%e1%80%80%e1%80%99%e1%80%ba%e1%80%b8%e1%80%94%e1%80%ae%e1%80%80%e1%80%bb%e1%80%b1%e1%80%b8%e1%80%9b%e1%80%bd%e1%80%ac/,1,myanmarfactcheckingnetwork.org
108,တိုင်းရင်းသားလက်နက်ကိုင်တပ်ဖွဲ့များကို သပ်လျှိုသွေးခွဲနေသည့် သတင်းတုများ,https://bur.mizzima.com/2025/07/24/63101,1,bur.mizzima.com
109,အေအေ ဒုဗိုလ်ဝင်းနေစိုးနဲ့အဖွဲ့ကို ပြည်သူတွေ ဝိုင်းဝန်းဖမ်းဆီးပြီး အကြမ်းဖက်မှုတွေ မလုပ် ရန်မှာကြားဆိုတဲ့ သတင်းမှား,https://myanmarfactcheckingnetwork.org/2025/03/25/%e1%80%a1%e1%80%b1%e1%80%a1%e1%80%b1-%e1%80%92%e1%80%af%e1%80%97%e1%80%ad%e1%80%af%e1%80%9c%e1%80%ba%e1%80%9d%e1%80%84%e1%80%ba%e1%80%b8%e1%80%94%e1%80%b1%e1%80%85%e1%80%ad%e1%80%af%e1%80%b8%e1%80%94/,1,myanmarfactcheckingnetwork.org
110,မွန်ညီညွတ်ရေးပါတီအနေဖြင့် ဗဟိုအလုပ်အမှုဆောင်ကော်မတီ အစည်းအဝေးပြီးမှသာ ရွေးကောက်ပွဲဝင်ရောက်မည့် လွှတ်တော်ကိုယ်စားလှယ်လောင်းအမည်စာရင်း ကြေညာမည်,https://news-eleven.com/article/183750,0,news-eleven.com
111,ပဋိပက္ခများအကြား ဆက်လက်ကျဆင်းနေဆဲ မြန်မာ့စီးပွားရေး,https://news-eleven.com/article/298877,0,news-eleven.com
112,ဟူသီသူပုန်တွေ အမေရိကန်ရေတပ်သင်္ဘောကို ပင်လယ်နီမှာ ပစ်ခတ်တိုက်ခိုက်'တဲ့ ဗီဒီယိုဟာ ဒစ်ဂျစ်တယ်ဖန်တီးမှုသာဖြစ်,https://factcheckmyanmar.afp.com/doc.afp.com.36MZ8EW,1,factcheckmyanmar.afp.com
113,ဆူဒန်ဆန္ဒပြခေါင်းဆောင်များက စစ်ဘက်ကောင်စီနှင့် ဆွေးနွေးမှုကို...,https://news-eleven.com/article/101696,0,news-eleven.com
